Product_Number,Description,Gearhead_type,Reduction,Stages,Max_cont_torque,Max_int_torque,Max_eff,Inertia,Direction,Weight,Recommended,Price
unknown_963,"Planetary gearhead GPX 32 Ø32 mm, 2-stage",GPX ,35 : 1 ,2,2.9,3.6,78,7.92,= ,180,0,129.64
unknown_964,"Planetary gearhead GPX 32 Ø32 mm, 3-stage",GPX ,62 : 1 ,3,5,6.25,75,7.55,= ,230,0,164
unknown_965,"Planetary gearhead GPX 32 Ø32 mm, 3-stage",GPX ,83 : 1 ,3,5,6.25,75,7.55,= ,230,0,164
unknown_966,"Planetary gearhead GPX 32 C Ø32 mm, 3-stage",GPX ,103 : 1 ,3,6.6,8,75,7.92,= ,230,0,200.18
unknown_967,"Planetary gearhead GPX 32 C Ø32 mm, 3-stage",GPX ,111 : 1 ,3,6.6,8,75,7.92,= ,230,0,200.18
unknown_968,"Planetary gearhead GPX 32 C Ø32 mm, 3-stage",GPX ,138 : 1 ,3,6.6,8,75,7.92,= ,230,0,200.18
unknown_969,"Planetary gearhead GPX 32 C Ø32 mm, 3-stage",GPX ,150 : 1 ,3,6.6,8,75,7.92,= ,230,0,200.18
unknown_970,"Planetary gearhead GPX 32 C Ø32 mm, 3-stage",GPX ,172 : 1 ,3,6.6,8,75,7.92,= ,230,0,200.18
unknown_971,"Planetary gearhead GPX 32 C Ø32 mm, 3-stage",GPX ,186 : 1 ,3,6.6,8,75,7.92,= ,230,0,200.18
unknown_972,"Planetary gearhead GPX 32 C Ø32 mm, 3-stage",GPX ,231 : 1 ,3,6.6,8,75,7.92,= ,230,0,200.18
unknown_973,"Planetary gearhead GPX 32 C Ø32 mm, 1-stage",GPX ,3.9 : 1 ,1,1.6,2,90,10.2,= ,140,0,126.82
unknown_974,"Planetary gearhead GPX 32 C Ø32 mm, 1-stage",GPX ,5.3 : 1 ,1,1.6,2,90,10.2,= ,140,0,126.82
unknown_975,"Planetary gearhead GPX 32 C Ø32 mm, 2-stage",GPX ,16 : 1 ,2,3.8,4.5,78,7.92,= ,180,0,158.55
unknown_976,"Planetary gearhead GPX 32 C Ø32 mm, 2-stage",GPX ,21 : 1 ,2,3.8,4.5,78,7.92,= ,180,0,158.55
unknown_977,"Planetary gearhead GPX 32 C Ø32 mm, 2-stage",GPX ,26 : 1 ,2,3.8,4.5,78,7.92,= ,180,0,158.55
unknown_978,"Planetary gearhead GPX 32 C Ø32 mm, 2-stage",GPX ,28 : 1 ,2,3.8,4.5,78,7.92,= ,180,0,158.55
unknown_979,"Planetary gearhead GPX 32 C Ø32 mm, 2-stage",GPX ,35 : 1 ,2,3.8,4.5,78,7.92,= ,180,0,158.55
unknown_980,"Planetary gearhead GPX 32 C Ø32 mm, 3-stage",GPX ,62 : 1 ,3,6.6,8,75,7.92,= ,230,0,200.18
unknown_981,"Planetary gearhead GPX 32 C Ø32 mm, 3-stage",GPX ,83 : 1 ,3,6.6,8,75,7.92,= ,230,0,200.18
unknown_982,"Planetary gearhead GPX 32 HP Ø32 mm, 3-stage",GPX ,103 : 1 ,3,8,10,65,9.96,= ,270,0,215.64
unknown_983,"Planetary gearhead GPX 32 HP Ø32 mm, 3-stage",GPX ,111 : 1 ,3,8,10,65,9.96,= ,270,0,215.64
unknown_984,"Planetary gearhead GPX 32 HP Ø32 mm, 3-stage",GPX ,138 : 1 ,3,8,10,65,9.96,= ,270,0,215.64
unknown_985,"Planetary gearhead GPX 32 HP Ø32 mm, 3-stage",GPX ,150 : 1 ,3,8,10,65,9.96,= ,270,0,215.64
unknown_986,"Planetary gearhead GPX 32 HP Ø32 mm, 3-stage",GPX ,172 : 1 ,3,8,10,65,9.96,= ,270,0,215.64
unknown_987,"Planetary gearhead GPX 32 HP Ø32 mm, 3-stage",GPX ,186 : 1 ,3,8,10,65,9.96,= ,270,0,215.64
unknown_988,"Planetary gearhead GPX 32 HP Ø32 mm, 3-stage",GPX ,231 : 1 ,3,8,10,65,9.96,= ,270,0,215.64
unknown_989,"Planetary gearhead GPX 32 HP Ø32 mm, 4-stage",GPX ,243 : 1 ,4,9,12,55,9.63,= ,280,0,240.18
unknown_990,"Planetary gearhead GPX 32 HP Ø32 mm, 4-stage",GPX ,326 : 1 ,4,9,12,55,9.63,= ,280,0,240.18
unknown_991,"Planetary gearhead GPX 32 HP Ø32 mm, 4-stage",GPX ,406 : 1 ,4,9,12,55,9.63,= ,280,0,240.18
unknown_992,"Planetary gearhead GPX 32 HP Ø32 mm, 4-stage",GPX ,439 : 1 ,4,9,12,55,9.63,= ,280,0,240.18
unknown_993,"Planetary gearhead GPX 32 HP Ø32 mm, 4-stage",GPX ,546 : 1 ,4,9,12,55,9.63,= ,280,0,240.18
unknown_994,"Planetary gearhead GPX 32 HP Ø32 mm, 4-stage",GPX ,590 : 1 ,4,9,12,55,9.63,= ,280,0,240.18
unknown_995,"Planetary gearhead GPX 32 HP Ø32 mm, 4-stage",GPX ,679 : 1 ,4,9,12,55,9.63,= ,280,0,240.18
unknown_996,"Planetary gearhead GPX 32 HP Ø32 mm, 4-stage",GPX ,734 : 1 ,4,9,12,55,9.63,= ,280,0,240.18
unknown_997,"Planetary gearhead GPX 32 HP Ø32 mm, 4-stage",GPX ,794 : 1 ,4,9,12,55,9.63,= ,280,0,240.18
unknown_998,"Planetary gearhead GPX 32 HP Ø32 mm, 4-stage",GPX ,913 : 1 ,4,9,12,55,9.63,= ,280,0,240.18
unknown_999,"Planetary gearhead GPX 32 HP Ø32 mm, 4-stage",GPX ,987 : 1 ,4,9,12,55,9.63,= ,280,0,240.18
unknown_1000,"Planetary gearhead GPX 32 HP Ø32 mm, 4-stage",GPX ,1135 : 1 ,4,9,12,55,9.63,= ,280,0,240.18
unknown_1001,"Planetary gearhead GPX 32 HP Ø32 mm, 4-stage",GPX ,1227 : 1 ,4,9,12,55,9.63,= ,280,0,240.18
unknown_1002,"Planetary gearhead GPX 32 HP Ø32 mm, 4-stage",GPX ,1526 : 1 ,4,9,12,55,9.63,= ,280,0,240.18
unknown_1003,"Planetary gearhead GPX 32 HP Ø32 mm, 2-stage",GPX ,16 : 1 ,2,4,6,76,13,= ,230,0,188
unknown_1004,"Planetary gearhead GPX 32 HP Ø32 mm, 2-stage",GPX ,21 : 1 ,2,4,6,76,13,= ,230,0,188
unknown_1005,"Planetary gearhead GPX 32 HP Ø32 mm, 2-stage",GPX ,26 : 1 ,2,4,6,76,13,= ,230,0,188
unknown_1006,"Planetary gearhead GPX 32 HP Ø32 mm, 2-stage",GPX ,28 : 1 ,2,4,6,76,13,= ,230,0,188
unknown_1007,"Planetary gearhead GPX 32 HP Ø32 mm, 2-stage",GPX ,35 : 1 ,2,4,6,76,13,= ,230,0,188
unknown_1008,"Planetary gearhead GPX 32 HP Ø32 mm, 3-stage",GPX ,62 : 1 ,3,8,10,65,9.96,= ,270,0,215.64
unknown_1009,"Planetary gearhead GPX 32 HP Ø32 mm, 3-stage",GPX ,83 : 1 ,3,8,10,65,9.96,= ,270,0,215.64
unknown_1010,"Planetary gearhead GPX 32 LN Ø32 mm, 3-stage",GPX ,103 : 1 ,3,4,5,75,7.55,= ,230,0,178.55
unknown_1011,"Planetary gearhead GPX 32 LN Ø32 mm, 3-stage",GPX ,111 : 1 ,3,4,5,75,7.55,= ,230,0,178.55
unknown_1012,"Planetary gearhead GPX 32 LN Ø32 mm, 3-stage",GPX ,138 : 1 ,3,4,5,75,7.55,= ,230,0,178.55
unknown_1013,"Planetary gearhead GPX 32 LN Ø32 mm, 3-stage",GPX ,150 : 1 ,3,4,5,75,7.55,= ,230,0,178.55
unknown_1014,"Planetary gearhead GPX 32 LN Ø32 mm, 3-stage",GPX ,172 : 1 ,3,4,5,75,7.55,= ,230,0,178.55
unknown_1015,"Planetary gearhead GPX 32 LN Ø32 mm, 3-stage",GPX ,186 : 1 ,3,4,5,75,7.55,= ,230,0,178.55
unknown_1016,"Planetary gearhead GPX 32 LN Ø32 mm, 3-stage",GPX ,231 : 1 ,3,4,5,75,7.55,= ,230,0,178.55
unknown_1017,"Planetary gearhead GPX 32 LN Ø32 mm, 1-stage",GPX ,3.9 : 1 ,1,1,1.3,90,10.2,= ,140,0,119.64
unknown_1018,"Planetary gearhead GPX 32 LN Ø32 mm, 1-stage",GPX ,5.3 : 1 ,1,1,1.3,90,10.2,= ,140,0,119.64
unknown_1019,"Planetary gearhead GPX 32 LN Ø32 mm, 2-stage",GPX ,16 : 1 ,2,2.3,2.9,78,7.92,= ,180,0,144.18
unknown_1020,"Planetary gearhead GPX 32 LN Ø32 mm, 2-stage",GPX ,21 : 1 ,2,2.3,2.9,78,7.92,= ,180,0,144.18
unknown_1021,"Planetary gearhead GPX 32 LN Ø32 mm, 2-stage",GPX ,26 : 1 ,2,2.3,2.9,78,7.92,= ,180,0,144.18
unknown_1022,"Planetary gearhead GPX 32 LN Ø32 mm, 2-stage",GPX ,28 : 1 ,2,2.3,2.9,78,7.92,= ,180,0,144.18
unknown_1023,"Planetary gearhead GPX 32 LN Ø32 mm, 2-stage",GPX ,35 : 1 ,2,2.3,2.9,78,7.92,= ,180,0,144.18
unknown_1024,"Planetary gearhead GPX 32 LN Ø32 mm, 3-stage",GPX ,62 : 1 ,3,4,5,75,7.55,= ,230,0,178.55
unknown_1025,"Planetary gearhead GPX 32 LN Ø32 mm, 3-stage",GPX ,83 : 1 ,3,4,5,75,7.55,= ,230,0,178.55
unknown_1026,"Planetary gearhead GPX 32 LZ Ø32 mm, 3-stage",GPX ,103 : 1 ,3,5,6.25,75,7.55,= ,230,0,191.18
unknown_1027,"Planetary gearhead GPX 32 LZ Ø32 mm, 3-stage",GPX ,111 : 1 ,3,5,6.25,75,7.55,= ,230,0,191.18
unknown_1028,"Planetary gearhead GPX 32 LZ Ø32 mm, 3-stage",GPX ,138 : 1 ,3,5,6.25,75,7.55,= ,230,0,191.18
unknown_1029,"Planetary gearhead GPX 32 LZ Ø32 mm, 3-stage",GPX ,150 : 1 ,3,5,6.25,75,7.55,= ,230,0,191.18
unknown_1030,"Planetary gearhead GPX 32 LZ Ø32 mm, 3-stage",GPX ,172 : 1 ,3,5,6.25,75,7.55,= ,230,0,191.18
unknown_1031,"Planetary gearhead GPX 32 LZ Ø32 mm, 3-stage",GPX ,186 : 1 ,3,5,6.25,75,7.55,= ,230,0,191.18
unknown_1032,"Planetary gearhead GPX 32 LZ Ø32 mm, 3-stage",GPX ,231 : 1 ,3,5,6.25,75,7.55,= ,230,0,191.18
unknown_1033,"Planetary gearhead GPX 32 LZ Ø32 mm, 2-stage",GPX ,16 : 1 ,2,2.9,3.6,78,7.92,= ,180,0,156.82
unknown_1034,"Planetary gearhead GPX 32 LZ Ø32 mm, 2-stage",GPX ,21 : 1 ,2,2.9,3.6,78,7.92,= ,180,0,156.82
unknown_1035,"Planetary gearhead GPX 32 LZ Ø32 mm, 2-stage",GPX ,26 : 1 ,2,2.9,3.6,78,7.92,= ,180,0,156.82
unknown_1036,"Planetary gearhead GPX 32 LZ Ø32 mm, 2-stage",GPX ,28 : 1 ,2,2.9,3.6,78,7.92,= ,180,0,156.82
unknown_1037,"Planetary gearhead GPX 32 LZ Ø32 mm, 2-stage",GPX ,35 : 1 ,2,2.9,3.6,78,7.92,= ,180,0,156.82
unknown_1038,"Planetary gearhead GPX 32 LZ Ø32 mm, 3-stage",GPX ,62 : 1 ,3,5,6.25,75,7.55,= ,230,0,191.18
unknown_1039,"Planetary gearhead GPX 32 LZ Ø32 mm, 3-stage",GPX ,83 : 1 ,3,5,6.25,75,7.55,= ,230,0,191.18
unknown_1040,"Planetary gearhead GPX 32 UP Ø32 mm, 3-stage",GPX ,103 : 1 ,3,10.4,13,90,10.8,= ,290,0,370.64
unknown_1041,"Planetary gearhead GPX 32 UP Ø32 mm, 3-stage",GPX ,111 : 1 ,3,10.4,13,90,10.8,= ,290,0,370.64
unknown_1042,"Planetary gearhead GPX 32 UP Ø32 mm, 3-stage",GPX ,138 : 1 ,3,10.4,13,90,10.8,= ,290,0,370.64
unknown_1043,"Planetary gearhead GPX 32 UP Ø32 mm, 3-stage",GPX ,150 : 1 ,3,10.4,13,90,10.8,= ,290,0,370.64
unknown_1044,"Planetary gearhead GPX 32 UP Ø32 mm, 3-stage",GPX ,172 : 1 ,3,10.4,13,90,10.8,= ,290,0,370.64
unknown_1045,"Planetary gearhead GPX 32 UP Ø32 mm, 3-stage",GPX ,186 : 1 ,3,10.4,13,90,10.8,= ,290,0,370.64
unknown_1046,"Planetary gearhead GPX 32 UP Ø32 mm, 3-stage",GPX ,231 : 1 ,3,10.4,13,90,10.8,= ,290,0,370.64
unknown_1047,"Planetary gearhead GPX 32 UP Ø32 mm, 4-stage",GPX ,243 : 1 ,4,12.6,16,87,11.5,= ,350,0,410
unknown_1048,"Planetary gearhead GPX 32 UP Ø32 mm, 4-stage",GPX ,326 : 1 ,4,12.6,16,87,11.5,= ,350,0,410
unknown_1049,"Planetary gearhead GPX 32 UP Ø32 mm, 1-stage",GPX ,3.9 : 1 ,1,2.2,2.7,96,10.1,= ,160,0,269.18
unknown_1050,"Planetary gearhead GPX 32 UP Ø32 mm, 4-stage",GPX ,406 : 1 ,4,12.6,16,87,11.5,= ,350,0,410
unknown_1051,"Planetary gearhead GPX 32 UP Ø32 mm, 4-stage",GPX ,439 : 1 ,4,12.6,16,87,11.5,= ,350,0,410
unknown_1052,"Planetary gearhead GPX 32 UP Ø32 mm, 4-stage",GPX ,546 : 1 ,4,12.6,16,87,11.5,= ,350,0,410
unknown_1053,"Planetary gearhead GPX 32 UP Ø32 mm, 4-stage",GPX ,590 : 1 ,4,12.6,16,87,11.5,= ,350,0,410
unknown_1054,"Planetary gearhead GPX 32 UP Ø32 mm, 1-stage",GPX ,5.3 : 1 ,1,2.2,2.7,96,10.1,= ,160,0,269.18
unknown_1055,"Planetary gearhead GPX 32 UP Ø32 mm, 4-stage",GPX ,679 : 1 ,4,12.6,16,87,11.5,= ,350,0,410
unknown_1056,"Planetary gearhead GPX 32 UP Ø32 mm, 4-stage",GPX ,734 : 1 ,4,12.6,16,87,11.5,= ,350,0,410
unknown_1057,"Planetary gearhead GPX 32 UP Ø32 mm, 4-stage",GPX ,794 : 1 ,4,12.6,16,87,11.5,= ,350,0,410
unknown_1058,"Planetary gearhead GPX 32 UP Ø32 mm, 4-stage",GPX ,913 : 1 ,4,12.6,16,87,11.5,= ,350,0,410
unknown_1059,"Planetary gearhead GPX 32 UP Ø32 mm, 4-stage",GPX ,987 : 1 ,4,12.6,16,87,11.5,= ,350,0,410
unknown_1060,"Planetary gearhead GPX 32 UP Ø32 mm, 4-stage",GPX ,1135 : 1 ,4,12.6,16,87,11.5,= ,350,0,410
unknown_1061,"Planetary gearhead GPX 32 UP Ø32 mm, 4-stage",GPX ,1227 : 1 ,4,12.6,16,87,11.5,= ,350,0,410
unknown_1062,"Planetary gearhead GPX 32 UP Ø32 mm, 4-stage",GPX ,1526 : 1 ,4,12.6,16,87,11.5,= ,350,0,410
unknown_1063,"Planetary gearhead GPX 32 UP Ø32 mm, 2-stage",GPX ,16 : 1 ,2,4.8,6,93,9.89,= ,230,0,327.27
unknown_1064,"Planetary gearhead GPX 32 UP Ø32 mm, 2-stage",GPX ,21 : 1 ,2,4.8,6,93,9.89,= ,230,0,327.27
unknown_1065,"Planetary gearhead GPX 32 UP Ø32 mm, 2-stage",GPX ,26 : 1 ,2,4.8,6,93,9.89,= ,230,0,327.27
unknown_1066,"Planetary gearhead GPX 32 UP Ø32 mm, 2-stage",GPX ,28 : 1 ,2,4.8,6,93,9.89,= ,230,0,327.27
unknown_1067,"Planetary gearhead GPX 32 UP Ø32 mm, 2-stage",GPX ,35 : 1 ,2,4.8,6,93,9.89,= ,230,0,327.27
unknown_1068,"Planetary gearhead GPX 32 UP Ø32 mm, 3-stage",GPX ,62 : 1 ,3,10.4,13,90,10.8,= ,290,0,370.64
unknown_1069,"Planetary gearhead GPX 32 UP Ø32 mm, 3-stage",GPX ,83 : 1 ,3,10.4,13,90,10.8,= ,290,0,370.64
unknown_1070,"Planetary gearhead GPX 37 Ø37 mm, 3-stage",GPX ,103 : 1 ,3,9.3,11.6,75,11.9,= ,410,0,213.18
unknown_1071,"Planetary gearhead GPX 37 Ø37 mm, 3-stage",GPX ,111 : 1 ,3,9.3,11.6,75,11.9,= ,410,0,213.18
unknown_1072,"Planetary gearhead GPX 37 Ø37 mm, 3-stage",GPX ,138 : 1 ,3,9.3,11.6,75,11.9,= ,410,0,213.18
unknown_1073,"Planetary gearhead GPX 37 Ø37 mm, 3-stage",GPX ,150 : 1 ,3,9.3,11.6,75,11.9,= ,410,0,213.18
unknown_1074,"Planetary gearhead GPX 37 Ø37 mm, 3-stage",GPX ,172 : 1 ,3,9.3,11.6,75,11.9,= ,410,0,213.18
unknown_1075,"Planetary gearhead GPX 37 Ø37 mm, 3-stage",GPX ,186 : 1 ,3,9.3,11.6,75,11.9,= ,410,0,213.18
unknown_1076,"Planetary gearhead GPX 37 Ø37 mm, 3-stage",GPX ,231 : 1 ,3,9.3,11.6,75,11.9,= ,410,0,213.18
unknown_1077,"Planetary gearhead GPX 37 Ø37 mm, 1-stage",GPX ,3.9 : 1 ,1,2.3,2.9,90,17.5,= ,230,0,147.82
unknown_1078,"Planetary gearhead GPX 37 Ø37 mm, 2-stage",GPX ,16 : 1 ,2,5.4,6.8,80,11.5,= ,310,0,178.36
unknown_1079,"Planetary gearhead GPX 37 Ø37 mm, 2-stage",GPX ,26 : 1 ,2,5.4,6.8,80,11.5,= ,310,0,178.36
unknown_1080,"Planetary gearhead GPX 37 Ø37 mm, 3-stage",GPX ,62 : 1 ,3,9.3,11.6,75,11.9,= ,410,0,213.18
unknown_1081,"Planetary gearhead GPX 37 Ø37 mm, 3-stage",GPX ,83 : 1 ,3,9.3,11.6,75,11.9,= ,410,0,213.18
unknown_1082,"Planetary gearhead GPX 37 LZ Ø37 mm, 3-stage",GPX ,103 : 1 ,3,7.4,9.2,75,11.9,= ,410,0,227.73
unknown_1083,"Planetary gearhead GPX 37 LZ Ø37 mm, 3-stage",GPX ,111 : 1 ,3,7.4,9.2,75,11.9,= ,410,0,227.73
unknown_1084,"Planetary gearhead GPX 37 LZ Ø37 mm, 3-stage",GPX ,138 : 1 ,3,7.4,9.2,75,11.9,= ,410,0,227.73
unknown_1085,"Planetary gearhead GPX 37 LZ Ø37 mm, 3-stage",GPX ,150 : 1 ,3,7.4,9.2,75,11.9,= ,410,0,227.73
unknown_1086,"Planetary gearhead GPX 37 LZ Ø37 mm, 3-stage",GPX ,150 : 1 ,3,7.4,9.2,75,11.9,= ,410,0,227.73
unknown_1087,"Planetary gearhead GPX 37 LZ Ø37 mm, 3-stage",GPX ,186 : 1 ,3,7.4,9.2,75,11.9,= ,410,0,227.73
unknown_1088,"Planetary gearhead GPX 37 LZ Ø37 mm, 3-stage",GPX ,231 : 1 ,3,7.4,9.2,75,11.9,= ,410,0,227.73
unknown_1089,"Planetary gearhead GPX 37 LN Ø37 mm, 1-stage",GPX ,3.9 : 1 ,1,1.85,2.3,90,17.5,= ,230,0,162.36
unknown_1090,"Planetary gearhead GPX 37 LN Ø37 mm, 2-stage",GPX ,16 : 1 ,2,4.3,5.4,80,11.5,= ,310,0,192.91
unknown_1091,"Planetary gearhead GPX 37 LN Ø37 mm, 2-stage",GPX ,26 : 1 ,2,4.3,5.4,80,11.5,= ,310,0,192.91
unknown_1092,"Planetary gearhead GPX 37 LZ Ø37 mm, 3-stage",GPX ,62 : 1 ,3,7.4,9.2,75,11.9,= ,410,0,227.73
unknown_1093,"Planetary gearhead GPX 37 LZ Ø37 mm, 3-stage",GPX ,83 : 1 ,3,7.4,9.2,75,11.9,= ,410,0,227.73
unknown_1094,"Planetary gearhead GPX 37 LZ Ø37 mm, 3-stage",GPX ,103 : 1 ,3,9.3,11.6,75,11.9,= ,410,0,240.36
unknown_1095,"Planetary gearhead GPX 37 LZ Ø37 mm, 3-stage",GPX ,111 : 1 ,3,9.3,11.6,75,11.9,= ,410,0,240.36
unknown_1096,"Planetary gearhead GPX 37 LZ Ø37 mm, 3-stage",GPX ,138 : 1 ,3,9.3,11.6,75,11.9,= ,410,0,240.36
unknown_1097,"Planetary gearhead GPX 37 LZ Ø37 mm, 3-stage",GPX ,150 : 1 ,3,9.3,11.6,75,11.9,= ,410,0,240.36
unknown_1098,"Planetary gearhead GPX 37 LZ Ø37 mm, 3-stage",GPX ,172 : 1 ,3,9.3,11.6,75,11.9,= ,410,0,240.36
unknown_1099,"Planetary gearhead GPX 37 LZ Ø37 mm, 3-stage",GPX ,186 : 1 ,3,9.3,11.6,75,11.9,= ,410,0,240.36
unknown_1100,"Planetary gearhead GPX 37 LZ Ø37 mm, 3-stage",GPX ,231 : 1 ,3,9.3,11.6,75,11.9,= ,410,0,240.36
unknown_1101,"Planetary gearhead GPX 37 LZ Ø37 mm, 2-stage",GPX ,16 : 1 ,2,5.4,6.8,80,11.5,= ,310,0,205.55
unknown_1102,"Planetary gearhead GPX 37 LZ Ø37 mm, 2-stage",GPX ,26 : 1 ,2,5.4,6.8,80,11.5,= ,310,0,205.55
unknown_1103,"Planetary gearhead GPX 37 LZ Ø37 mm, 3-stage",GPX ,62 : 1 ,3,9.3,11.6,75,11.9,= ,410,0,240.36
unknown_1104,"Planetary gearhead GPX 37 LZ Ø37 mm, 3-stage",GPX ,83 : 1 ,3,9.3,11.6,75,11.9,= ,410,0,240.36
unknown_1105,"Planetary gearhead GPX 42 Ø42 mm, 1-stage",GPX ,3.5 : 1 ,1,3,4.5,90,14,= ,260,0,212.73
unknown_1106,"Planetary gearhead GPX 42 Ø42 mm, 1-stage",GPX ,4.3 : 1 ,1,3,4.5,90,14,= ,260,0,212.73
unknown_1107,"Planetary gearhead GPX 42 Ø42 mm, 2-stage",GPX ,12 : 1 ,2,7.5,11.3,81,5,= ,360,0,238.45
unknown_1108,"Planetary gearhead GPX 42 Ø42 mm, 2-stage",GPX ,15 : 1 ,2,7.5,11.3,81,5,= ,360,0,238.45
unknown_1109,"Planetary gearhead GPX 42 Ø42 mm, 2-stage",GPX ,19 : 1 ,2,7.5,11.3,81,5,= ,360,0,238.45
unknown_1110,"Planetary gearhead GPX 42 Ø42 mm, 2-stage",GPX ,21 : 1 ,2,7.5,11.3,81,5,= ,360,0,238.45
unknown_1111,"Planetary gearhead GPX 42 Ø42 mm, 2-stage",GPX ,26 : 1 ,2,7.5,11.3,81,15,= ,360,0,238.45
unknown_1112,"Planetary gearhead GPX 42 Ø42 mm, 3-stage",GPX ,43 : 1 ,3,15,22.5,72,5,= ,460,0,264.09
unknown_1113,"Planetary gearhead GPX 42 Ø42 mm, 3-stage",GPX ,53 : 1 ,3,15,22.5,72,5,= ,460,0,264.09
unknown_1114,"Planetary gearhead GPX 42 Ø42 mm, 3-stage",GPX ,66 : 1 ,3,15,22.5,72,5,= ,460,0,264.09
unknown_1115,"Planetary gearhead GPX 42 Ø42 mm, 3-stage",GPX ,74 : 1 ,3,15,22.5,72,5,= ,460,0,264.09
unknown_1116,"Planetary gearhead GPX 42 Ø42 mm, 3-stage",GPX ,81 : 1 ,3,15,22.5,72,5,= ,460,0,264.09
unknown_1117,"Planetary gearhead GPX 42 Ø42 mm, 3-stage",GPX ,113 : 1 ,3,15,22.5,72,5,= ,460,0,264.09
unknown_1118,"Planetary gearhead GPX 42 Ø42 mm, 3-stage",GPX ,126 : 1 ,3,15,22.5,72,5,= ,460,0,264.09
unknown_1119,"Planetary gearhead GPX 42 Ø42 mm, 3-stage",GPX ,156 : 1 ,3,15,22.5,72,15,= ,460,0,264.09
unknown_1120,"Planetary gearhead GPX 42 Ø42 mm, 4-stage",GPX ,150 : 1 ,4,15,22.5,64,5,= ,560,0,289.82
unknown_1121,"Planetary gearhead GPX 42 Ø42 mm, 4-stage",GPX ,186 : 1 ,4,15,22.5,64,5,= ,560,0,289.82
unknown_1122,"Planetary gearhead GPX 42 Ø42 mm, 4-stage",GPX ,230 : 1 ,4,15,22.5,64,5,= ,560,0,289.82
unknown_1123,"Planetary gearhead GPX 42 Ø42 mm, 4-stage",GPX ,257 : 1 ,4,15,22.5,64,5,= ,560,0,289.82
unknown_1124,"Planetary gearhead GPX 42 Ø42 mm, 4-stage",GPX ,285 : 1 ,4,15,22.5,64,5,= ,560,0,289.82
unknown_1125,"Planetary gearhead GPX 42 Ø42 mm, 4-stage",GPX ,319 : 1 ,4,15,22.5,64,5,= ,560,0,289.82
unknown_1126,"Planetary gearhead GPX 42 Ø42 mm, 4-stage",GPX ,353 : 1 ,4,15,22.5,64,5,= ,560,0,289.82
unknown_1127,"Planetary gearhead GPX 42 Ø42 mm, 4-stage",GPX ,394 : 1 ,4,15,22.5,64,5,= ,560,0,289.82
unknown_1128,"Planetary gearhead GPX 42 Ø42 mm, 4-stage",GPX ,441 : 1 ,4,15,22.5,64,5,= ,560,0,289.82
unknown_1129,"Planetary gearhead GPX 42 Ø42 mm, 4-stage",GPX ,488 : 1 ,4,15,22.5,64,5,= ,560,0,289.82
unknown_1130,"Planetary gearhead GPX 42 Ø42 mm, 4-stage",GPX ,546 : 1 ,4,15,22.5,64,5,= ,560,0,289.82
unknown_1131,"Planetary gearhead GPX 42 Ø42 mm, 4-stage",GPX ,676 : 1 ,4,15,22.5,64,5,= ,560,0,289.82
unknown_1132,"Planetary gearhead GPX 42 Ø42 mm, 4-stage",GPX ,756 : 1 ,4,15,22.5,64,5,= ,560,0,289.82
unknown_1133,"Planetary gearhead GPX 42 Ø42 mm, 4-stage",GPX ,936 : 1 ,4,15,22.5,64,15,= ,560,0,289.82
112862,"Planetary Gearhead GP 16 K Ø16 mm, 0.06 - 0.18 Nm, Plastic Version",GP ,4.4 : 1 ,1,0.06,0.06,85,0.06,= ,6,1,40.73
112863,"Planetary Gearhead GP 16 K Ø16 mm, 0.06 - 0.18 Nm, Plastic Version",GP ,19 : 1 ,2,0.09,0.09,70,0.03,= ,8,1,41.27
112864,"Planetary Gearhead GP 16 K Ø16 mm, 0.06 - 0.18 Nm, Plastic Version",GP ,84 : 1 ,3,0.12,0.12,60,0.03,= ,8,1,43.82
112865,"Planetary Gearhead GP 16 K Ø16 mm, 0.06 - 0.18 Nm, Plastic Version",GP ,370 : 1 ,4,0.15,0.15,50,0.03,= ,9,1,46.45
112866,"Planetary Gearhead GP 16 K Ø16 mm, 0.06 - 0.18 Nm, Plastic Version",GP ,1621 : 1 ,5,0.18,0.18,45,0.03,= ,10,1,48.82
144026,"Planetary Gearhead GP 26 B Ø26 mm, 0.5 - 2.0 Nm, Ceramic Version",GP ,3.8 : 1 ,1,0.5,0.8,84,0.6,= ,65,1,118.36
144027,"Planetary Gearhead GP 26 B Ø26 mm, 0.5 - 2.0 Nm, Ceramic Version",GP ,4.4 : 1 ,1,0.5,0.8,84,0.6,= ,65,1,118.36
144028,"Planetary Gearhead GP 26 B Ø26 mm, 0.5 - 2.0 Nm, Ceramic Version",GP ,5.4 : 1 ,1,0.5,0.8,84,0.6,= ,65,1,118.36
144029,"Planetary Gearhead GP 26 B Ø26 mm, 0.5 - 2.0 Nm, Ceramic Version",GP ,14 : 1 ,2,0.6,0.9,70,0.5,= ,86,1,131.45
144030,"Planetary Gearhead GP 26 B Ø26 mm, 0.5 - 2.0 Nm, Ceramic Version",GP ,16 : 1 ,2,0.5,0.9,70,0.5,= ,86,1,131.45
144031,"Planetary Gearhead GP 26 B Ø26 mm, 0.5 - 2.0 Nm, Ceramic Version",GP ,19 : 1 ,2,0.5,0.9,70,0.5,= ,86,1,131.45
144032,"Planetary Gearhead GP 26 B Ø26 mm, 0.5 - 2.0 Nm, Ceramic Version",GP ,20 : 1 ,2,0.5,0.9,70,0.5,= ,86,1,131.45
